pair0,pair1,idx
299,1063,6063
554,275,6064
760,658,6065
419,3680,6066
2317,272,6067
2120,1309,6068
481,261,6069
2248,257,6070
903,306,6071
404,2389,6072
1998,348,6073
2192,1681,6074
269,1265,6075
118,433,6076
76,996,6077
111,119,6078
679,786,6079
297,2631,6080
291,780,6081
536,351,6082
541,289,6083
530,116,6084
307,804,6085
2196,977,6086
103,1191,6087
310,3847,6088
121,486,6089
293,442,6090
519,346,6091
305,505,6092
533,959,6093
1246,257,6094
843,1544,6095
420,1117,6096
488,105,6097
530,496,6098
283,1628,6099
3601,407,6100
5778,1317,6101
302,261,6102
617,857,6103
802,279,6104
1185,936,6105
114,323,6106
504,301,6107
1090,271,6108
970,106,6109
1892,1578,6110
2603,949,6111
762,1406,6112
554,261,6113
584,309,6114
932,506,6115
294,488,6116
665,398,6117
958,257,6118
274,327,6119
2893,384,6120
313,296,6121
2290,272,6122
791,568,6123
322,1733,6124
336,84,6125
2110,435,6126
656,367,6127
303,1149,6128
326,984,6129
895,346,6130
1887,292,6131
110,3483,6132
5364,270,6133
112,454,6134
444,993,6135
4805,270,6136
112,1097,6137
1053,936,6138
465,281,6139
1501,524,6140
420,351,6141
117,436,6142
353,1095,6143
1985,2874,6144
433,338,6145
815,929,6146
1070,311,6147
5111,791,6148
330,324,6149
1447,294,6150
5491,1497,6151
1484,259,6152
362,620,6153
379,1323,6154
1474,1219,6155
437,899,6156
4909,708,6157
1421,257,6158
4839,117,6159
2037,624,6160
1611,376,6161
498,1314,6162
518,322,6163
516,407,6164
465,1277,6165
118,586,6166
1470,617,6167
5132,116,6168
2315,259,6169
582,298,6170
807,114,6171
4274,259,6172
843,268,6173
281,459,6174
494,284,6175
1326,256,6176
2361,521,6177
2254,5511,6178
1942,3427,6179
299,1566,6180
1505,515,6181
294,259,6182
720,1378,6183
519,367,6184
406,1936,6185
820,298,6186
705,3156,6187
476,5318,6188
5750,524,6189
100,323,6190
100,1597,6191
509,369,6192
101,793,6193
431,313,6194
690,931,6195
658,1322,6196
5974,2169,6197
512,414,6198
1248,277,6199
103,611,6200
435,288,6201
1222,262,6202
411,398,6203
357,264,6204
104,344,6205
99,296,6206
466,270,6207
638,363,6208
1591,363,6209
2161,270,6210
766,3304,6211
369,505,6212
419,2489,6213
500,304,6214
445,349,6215
276,2788,6216
435,773,6217
545,4300,6218
1216,2632,6219
418,292,6220
3916,116,6221
3295,346,6222
1752,902,6223
257,546,6224
876,972,6225
97,947,6226
2778,294,6227
1125,1958,6228
667,469,6229
1828,311,6230
530,620,6231
275,609,6232
289,566,6233
399,1067,6234
2229,275,6235
302,1259,6236
378,894,6237
104,355,6238
616,723,6239
289,2523,6240
530,344,6241
1096,2625,6242
417,2491,6243
275,5683,6244
310,100,6245
3187,116,6246
629,446,6247
515,1566,6248
3089,307,6249
98,681,6250
920,311,6251
643,274,6252
1905,338,6253
280,706,6254
257,749,6255
1233,907,6256
513,469,6257
693,277,6258
299,1090,6259
117,778,6260
53,1290,6261
2605,259,6262
519,277,6263
738,1670,6264
1257,279,6265
840,1051,6266
305,684,6267
1264,902,6268
860,278,6269
480,101,6270
417,2391,6271
310,3627,6272
550,338,6273
1773,301,6274
3688,98,6275
317,270,6276
499,121,6277
4812,2332,6278
805,755,6279
115,373,6280
406,3288,6281
2121,475,6282
679,257,6283
117,340,6284
720,304,6285
99,431,6286
305,724,6287
772,281,6288
2242,526,6289
845,1807,6290
884,106,6291
414,505,6292
294,1043,6293
1125,259,6294
738,3084,6295
441,869,6296
873,262,6297
903,806,6298
272,444,6299
2480,2233,6300
897,593,6301
4500,718,6302
448,4323,6303
3523,294,6304
103,990,6305
521,311,6306
399,429,6307
608,1136,6308
462,1573,6309
310,1709,6310
118,1058,6311
451,1422,6312
287,294,6313
543,257,6314
416,1750,6315
551,346,6316
102,101,6317
432,537,6318
566,404,6319
612,601,6320
460,100,6321
446,305,6322
1918,2291,6323
411,261,6324
533,2169,6325
298,4692,6326
3463,99,6327
5319,512,6328
349,5961,6329
295,419,6330
99,306,6331
4975,2711,6332
475,536,6333
498,2252,6334
669,272,6335
341,98,6336
291,711,6337
1125,531,6338
810,3754,6339
109,426,6340
305,654,6341
1177,300,6342
437,86,6343
428,642,6344
114,282,6345
108,4468,6346
967,257,6347
298,279,6348
3319,324,6349
4402,755,6350
694,1187,6351
1517,108,6352
312,276,6353
299,471,6354
277,278,6355
481,502,6356
116,1667,6357
1013,351,6358
2841,262,6359
411,3159,6360
777,1469,6361
3996,100,6362
504,257,6363
1143,314,6364
2424,257,6365
316,2247,6366
1414,355,6367
257,1314,6368
282,327,6369
283,66,6370
270,666,6371
874,980,6372
643,313,6373
1005,824,6374
348,370,6375
653,263,6376
5165,501,6377
1413,324,6378
739,367,6379
2362,589,6380
326,339,6381
367,270,6382
533,1321,6383
833,398,6384
6384,264,6385
1419,4657,6386
257,2133,6387
257,1071,6388
114,529,6389
110,398,6390
1227,1054,6391
2573,880,6392
259,661,6393
1203,691,6394
1139,279,6395
2307,306,6396
2330,32,6397
322,889,6398
280,108,6399
403,287,6400
5472,3729,6401
1006,3384,6402
400,730,6403
682,305,6404
838,444,6405
557,4433,6406
2018,307,6407
932,296,6408
411,282,6409
5803,290,6410
1596,1736,6411
296,572,6412
287,507,6413
46,4219,6414
103,110,6415
358,281,6416
1914,346,6417
277,457,6418
765,100,6419
893,439,6420
269,1109,6421
426,271,6422
384,305,6423
1182,602,6424
306,278,6425
738,799,6426
373,485,6427
2147,2528,6428
277,326,6429
747,83,6430
368,435,6431
2022,624,6432
77,374,6433
394,101,6434
746,259,6435
283,1333,6436
749,353,6437
114,935,6438
843,1807,6439
276,503,6440
3833,759,6441
3217,306,6442
5593,660,6443
1844,270,6444
2426,304,6445
420,1055,6446
4171,502,6447
2558,1459,6448
2891,371,6449
1151,1067,6450
439,1509,6451
1392,339,6452
1034,710,6453
362,406,6454
362,1274,6455
2135,115,6456
283,2111,6457
764,430,6458
651,603,6459
1324,279,6460
353,899,6461
453,436,6462
430,84,6463
326,331,6464
613,338,6465
1918,951,6466
322,728,6467
3426,306,6468
117,832,6469
458,285,6470
494,311,6471
3071,377,6472
4130,110,6473
1380,503,6474
2918,324,6475
795,644,6476
542,997,6477
1272,667,6478
1179,1268,6479
914,1964,6480
2725,641,6481
748,3590,6482
956,1230,6483
257,1363,6484
441,505,6485
104,2384,6486
1740,1988,6487
1024,257,6488
6329,5525,6489
121,375,6490
1273,311,6491
298,880,6492
1626,581,6493
551,606,6494
1533,718,6495
338,710,6496
370,973,6497
105,806,6498
543,380,6499
1467,373,6500
651,259,6501
2789,1598,6502
1281,2413,6503
1146,298,6504
1262,330,6505
554,304,6506
416,914,6507
3046,116,6508
836,1271,6509
4995,853,6510
258,82,6511
564,101,6512
558,1436,6513
722,631,6514
2050,466,6515
790,1340,6516
346,621,6517
1993,436,6518
967,2173,6519
731,115,6520
655,6080,6521
339,955,6522
258,1945,6523
317,281,6524
67,1542,6525
97,3757,6526
351,984,6527
487,718,6528
2725,388,6529
105,1454,6530
876,1873,6531
872,1934,6532
1471,303,6533
5998,615,6534
1247,3092,6535
3339,282,6536
384,370,6537
372,677,6538
663,1119,6539
428,546,6540
1682,669,6541
311,1219,6542
1813,2651,6543
1534,370,6544
49,56,6545
1100,2153,6546
6389,394,6547
754,471,6548
480,5240,6549
351,549,6550
726,430,6551
2039,585,6552
299,313,6553
6115,303,6554
370,723,6555
376,98,6556
400,485,6557
621,687,6558
404,2681,6559
576,99,6560
2182,457,6561
920,370,6562
289,3220,6563
2766,788,6564
518,1117,6565
257,606,6566
320,101,6567
269,2231,6568
378,122,6569
261,3863,6570
895,594,6571
493,309,6572
372,80,6573
277,1493,6574
714,281,6575
364,868,6576
258,2078,6577
2419,331,6578
362,105,6579
1464,338,6580
309,289,6581
502,322,6582
459,105,6583
116,959,6584
5482,457,6585
443,116,6586
753,1060,6587
2991,830,6588
500,817,6589
368,406,6590
1194,2758,6591
1162,840,6592
339,302,6593
848,385,6594
269,1987,6595
271,561,6596
934,1220,6597
397,114,6598
322,1079,6599
97,1547,6600
289,289,6601
4852,339,6602
833,3618,6603
679,1060,6604
3700,744,6605
503,931,6606
1546,69,6607
773,1433,6608
1015,1016,6609
271,259,6610
773,1345,6611
291,1558,6612
2033,300,6613
4453,5935,6614
682,367,6615
292,305,6616
332,471,6617
101,340,6618
805,407,6619
2943,439,6620
706,281,6621
897,435,6622
1398,329,6623
616,450,6624
575,383,6625
967,286,6626
1330,368,6627
257,1075,6628
4960,2213,6629
985,515,6630
305,1974,6631
4682,271,6632
975,298,6633
349,1702,6634
273,3669,6635
1984,1504,6636
640,347,6637
258,994,6638
1880,277,6639
1057,358,6640
281,1578,6641
307,328,6642
571,257,6643
58,32,6644
1937,854,6645
2498,896,6646
1712,32,6647
4140,388,6648
103,296,6649
742,433,6650
552,708,6651
2306,3877,6652
2925,1314,6653
1643,2236,6654
362,351,6655
3538,581,6656
2691,326,6657
301,294,6658
293,4089,6659
1644,256,6660
419,512,6661
475,295,6662
1127,437,6663
301,118,6664
1028,326,6665
313,304,6666
1080,257,6667
733,289,6668
751,603,6669
758,1353,6670
294,281,6671
692,263,6672
631,384,6673
3151,272,6674
4407,601,6675
686,298,6676
275,345,6677
464,2056,6678
777,543,6679
754,424,6680
2604,259,6681
2364,562,6682
673,338,6683
795,465,6684
375,115,6685
281,1568,6686
1414,1376,6687
310,1550,6688
312,5343,6689
353,535,6690
414,826,6691
417,337,6692
2729,1538,6693
441,968,6694
357,451,6695
496,32,6696
1413,105,6697
4080,2618,6698
1167,313,6699
6699,1131,6700
301,297,6701
462,1784,6702
863,1350,6703
2076,277,6704
849,310,6705
1479,354,6706
331,6101,6707
369,968,6708
1001,1478,6709
464,2681,6710
516,289,6711
116,847,6712
1326,363,6713
257,819,6714
1960,100,6715
1072,3876,6716
264,472,6717
3459,304,6718
327,427,6719
3779,1016,6720
2109,425,6721
1822,275,6722
71,274,6723
394,572,6724
265,298,6725
78,631,6726
515,114,6727
745,4288,6728
269,34,6729
5806,4358,6730
792,1473,6731
403,4487,6732
337,4367,6733
369,606,6734
1965,759,6735
283,1265,6736
97,424,6737
4943,315,6738
998,599,6739
5214,371,6740
435,664,6741
681,351,6742
283,1593,6743
361,572,6744
493,2781,6745
873,293,6746
2950,256,6747
1316,3847,6748
736,714,6749
3373,2117,6750
455,309,6751
405,448,6752
1835,1033,6753
475,298,6754
590,292,6755
448,2459,6756
590,2669,6757
3598,32,6758
1009,594,6759
3671,2537,6760
706,108,6761
1947,471,6762
291,68,6763
353,68,6764
311,1453,6765
114,5279,6766
941,273,6767
3398,272,6768
114,402,6769
6603,328,6770
261,2458,6771
1416,263,6772
1203,285,6773
331,340,6774
364,792,6775
265,718,6776
311,1412,6777
338,2485,6778
454,749,6779
1194,928,6780
322,753,6781
872,1110,6782
709,305,6783
99,1291,6784
858,1879,6785
3190,336,6786
2362,103,6787
421,2406,6788
269,994,6789
689,1226,6790
322,418,6791
1163,338,6792
1475,540,6793
2784,340,6794
278,416,6795
1413,1087,6796
411,3784,6797
2004,585,6798
2760,566,6799
1618,514,6800
444,704,6801
1334,645,6802
291,623,6803
1279,2190,6804
751,259,6805
359,2360,6806
1497,383,6807
455,907,6808
77,117,6809
816,589,6810
261,101,6811
258,2235,6812
305,836,6813
415,4178,6814
2137,591,6815
845,1544,6816
373,750,6817
2710,942,6818
565,108,6819
1814,1523,6820
312,2227,6821
429,86,6822
454,1584,6823
1368,449,6824
386,1274,6825
616,882,6826
383,1764,6827
1176,2711,6828
4980,371,6829
956,390,6830
5235,809,6831
364,406,6832
559,433,6833
571,2183,6834
848,631,6835
484,451,6836
499,102,6837
304,661,6838
288,432,6839
596,3569,6840
331,4349,6841
1285,1524,6842
845,268,6843
1079,1107,6844
313,103,6845
1756,466,6846
112,2006,6847
4406,660,6848
111,900,6849
871,1692,6850
337,2889,6851
2895,277,6852
3102,264,6853
313,331,6854
567,261,6855
671,690,6856
397,809,6857
746,304,6858
1175,114,6859
301,526,6860
2020,277,6861
417,1203,6862
102,293,6863
3527,2723,6864
386,287,6865
1158,257,6866
3071,290,6867
712,552,6868
4040,422,6869
1735,112,6870
709,367,6871
290,270,6872
367,464,6873
1343,348,6874
1551,892,6875
961,716,6876
518,277,6877
546,298,6878
1877,502,6879
367,4213,6880
5048,305,6881
462,3208,6882
2345,2631,6883
2780,2926,6884
505,281,6885
956,105,6886
6116,3113,6887
408,415,6888
6556,573,6889
1706,645,6890
4308,276,6891
408,580,6892
6119,303,6893
1594,271,6894
277,1385,6895
6102,502,6896
3621,302,6897
385,473,6898
2366,259,6899
111,120,6900
1200,298,6901
284,656,6902
882,580,6903
5967,296,6904
383,1540,6905
309,960,6906
368,338,6907
872,2173,6908
550,298,6909
100,365,6910
294,561,6911
394,262,6912
710,586,6913
2213,2075,6914
608,309,6915
407,257,6916
79,98,6917
1310,1602,6918
115,431,6919
99,1152,6920
422,894,6921
740,333,6922
262,371,6923
99,398,6924
618,433,6925
1336,319,6926
620,270,6927
1514,1321,6928
276,758,6929
733,1137,6930
924,306,6931
818,1054,6932
2911,680,6933
449,466,6934
712,370,6935
1247,514,6936
364,446,6937
653,580,6938
484,446,6939
1439,531,6940
301,777,6941
322,2044,6942
269,2858,6943
294,932,6944
299,830,6945
596,336,6946
110,394,6947
664,1356,6948
258,1851,6949
330,407,6950
472,1117,6951
3272,4116,6952
593,288,6953
318,4621,6954
276,333,6955
3299,938,6956
563,2123,6957
118,2341,6958
760,5192,6959
2729,830,6960
518,1498,6961
2902,1087,6962
5399,1243,6963
1720,390,6964
1360,371,6965
694,257,6966
409,117,6967
108,3418,6968
264,1086,6969
293,1149,6970
1204,385,6971
5193,103,6972
493,1881,6973
293,1086,6974
712,311,6975
413,257,6976
1416,667,6977
363,121,6978
885,774,6979
679,385,6980
333,740,6981
4672,1255,6982
411,262,6983
384,456,6984
1806,2611,6985
4628,271,6986
1573,259,6987
1919,2590,6988
859,370,6989
1795,380,6990
922,688,6991
462,2507,6992
2065,116,6993
311,1393,6994
353,780,6995
305,1889,6996
6814,1536,6997
304,1269,6998
1300,439,6999
621,1010,7000
357,619,7001
716,619,7002
941,261,7003
99,330,7004
1100,1615,7005
2155,1309,7006
1082,854,7007
430,535,7008
1098,257,7009
355,1833,7010
309,1115,7011
112,785,7012
291,766,7013
430,827,7014
395,955,7015
910,292,7016
302,1023,7017
3151,3439,7018
1076,1002,7019
1481,3245,7020
2459,272,7021
1005,1271,7022
293,3154,7023
373,1784,7024
760,6356,7025
1550,4038,7026
981,366,7027
6677,529,7028
1247,6857,7029
429,677,7030
1686,285,7031
7031,416,7032
1414,650,7033
1352,300,7034
363,367,7035
3824,273,7036
2457,2530,7037
592,266,7038
435,1114,7039
336,677,7040
1203,600,7041
624,305,7042
1806,373,7043
1366,1670,7044
1496,329,7045
2785,976,7046
97,914,7047
1193,322,7048
1262,1043,7049
104,407,7050
299,1703,7051
681,367,7052
298,2968,7053
4351,299,7054
339,1339,7055
2036,2874,7056
475,339,7057
1594,314,7058
533,674,7059
441,606,7060
2345,591,7061
1159,306,7062
6246,603,7063
515,2651,7064
283,2120,7065
97,279,7066
72,578,7067
312,1275,7068
4308,266,7069
795,826,7070
326,1030,7071
521,991,7072
886,117,7073
450,1133,7074
86,771,7075
1624,1328,7076
1344,367,7077
322,396,7078
72,263,7079
790,577,7080
5473,4089,7081
257,497,7082
709,322,7083
655,117,7084
2774,1504,7085
419,880,7086
341,289,7087
346,367,7088
1641,257,7089
1990,902,7090
445,2393,7091
840,435,7092
1890,1372,7093
258,2818,7094
109,293,7095
3065,882,7096
760,3856,7097
2110,593,7098
337,393,7099
763,358,7100
257,461,7101
446,351,7102
302,274,7103
956,289,7104
105,1425,7105
613,444,7106
884,1654,7107
6010,3113,7108
101,2631,7109
78,4113,7110
83,676,7111
3096,100,7112
396,466,7113
269,1628,7114
600,307,7115
802,311,7116
4845,394,7117
435,3198,7118
1014,371,7119
449,2438,7120
52,32,7121
584,1136,7122
102,355,7123
348,457,7124
289,1649,7125
345,415,7126
109,482,7127
1179,2086,7128
941,1515,7129
451,485,7130
5032,345,7131
298,1830,7132
1188,306,7133
2093,419,7134
86,261,7135
658,401,7136
261,326,7137
748,406,7138
258,2111,7139
3010,309,7140
1009,346,7141
1173,257,7142
551,351,7143
1164,854,7144
1263,436,7145
404,399,7146
1311,257,7147
303,257,7148
768,2166,7149
1342,365,7150
371,288,7151
3047,660,7152
294,122,7153
1024,771,7154
283,1966,7155
1605,336,7156
310,3670,7157
65,268,7158
1316,488,7159
3926,705,7160
584,1881,7161
1234,370,7162
1857,368,7163
774,103,7164
2141,338,7165
1629,907,7166
512,363,7167
485,304,7168
2506,274,7169
339,2121,7170
1405,907,7171
1892,428,7172
659,103,7173
582,346,7174
6190,340,7175
305,1798,7176
3081,1578,7177
346,298,7178
1919,321,7179
277,1733,7180
308,1100,7181
2672,1480,7182
736,348,7183
274,103,7184
3840,509,7185
263,675,7186
101,442,7187
400,1535,7188
292,2034,7189
958,786,7190
3119,256,7191
330,317,7192
301,3137,7193
890,326,7194
2084,277,7195
5656,6216,7196
3965,2481,7197
105,458,7198
1038,2202,7199
349,1778,7200
111,407,7201
718,1361,7202
549,1053,7203
897,1051,7204
258,1987,7205
564,277,7206
1847,390,7207
1318,118,7208
5665,108,7209
400,1422,7210
3867,2889,7211
116,303,7212
748,381,7213
559,262,7214
4537,1144,7215
301,121,7216
3360,371,7217
116,330,7218
501,121,7219
2042,581,7220
104,572,7221
614,637,7222
1113,613,7223
600,2249,7224
4039,957,7225
6107,488,7226
2488,1340,7227
2092,2203,7228
67,935,7229
5646,294,7230
982,594,7231
110,1059,7232
281,1211,7233
597,1378,7234
117,391,7235
502,117,7236
2544,601,7237
1208,1975,7238
270,307,7239
801,889,7240
114,4724,7241
283,1837,7242
115,104,7243
2219,471,7244
836,824,7245
364,2133,7246
100,394,7247
1978,1145,7248
331,4681,7249
341,407,7250
1520,512,7251
105,851,7252
2428,5024,7253
1270,281,7254
261,271,7255
3300,507,7256
386,524,7257
657,465,7258
2036,339,7259
564,1994,7260
327,418,7261
435,742,7262
2313,662,7263
304,788,7264
1144,354,7265
1775,604,7266
669,256,7267
1646,729,7268
322,594,7269
311,1438,7270
3518,380,7271
385,462,7272
478,315,7273
1739,929,7274
1424,443,7275
1508,494,7276
109,555,7277
295,311,7278
278,813,7279
474,1432,7280
840,733,7281
353,86,7282
283,2078,7283
289,2272,7284
681,326,7285
1287,613,7286
1488,1296,7287
3660,572,7288
774,296,7289
406,1948,7290
111,2803,7291
6286,263,7292
269,2130,7293
343,411,7294
508,1129,7295
975,270,7296
597,620,7297
310,664,7298
358,270,7299
265,453,7300
954,633,7301
1250,620,7302
571,1092,7303
1147,606,7304
1103,1078,7305
464,1127,7306
418,430,7307
271,299,7308
621,348,7309
926,117,7310
1110,739,7311
2351,596,7312
372,780,7313
367,373,7314
310,312,7315
682,497,7316
263,292,7317
1363,351,7318
301,5729,7319
3487,385,7320
312,474,7321
1895,432,7322
278,2118,7323
118,466,7324
1213,635,7325
111,1559,7326
763,259,7327
590,975,7328
2290,259,7329
301,776,7330
5632,1812,7331
496,296,7332
257,351,7333
2767,1667,7334
682,606,7335
106,842,7336
2167,300,7337
1241,1327,7338
587,5503,7339
449,1513,7340
999,2550,7341
2475,824,7342
258,2334,7343
742,1004,7344
1710,649,7345
464,279,7346
2112,3105,7347
6200,310,7348
1635,355,7349
272,364,7350
379,1608,7351
630,706,7352
293,104,7353
302,5870,7354
1896,121,7355
2219,300,7356
6505,562,7357
98,403,7358
108,282,7359
411,481,7360
462,3244,7361
1140,593,7362
291,737,7363
398,296,7364
6845,1006,7365
3395,3168,7366
284,815,7367
1009,724,7368
1151,946,7369
571,667,7370
1471,259,7371
455,256,7372
279,277,7373
281,1248,7374
364,552,7375
2660,363,7376
76,3574,7377
666,3508,7378
3436,1141,7379
1693,547,7380
1081,507,7381
1624,4774,7382
112,6369,7383
975,281,7384
1170,100,7385
339,736,7386
668,1377,7387
861,4539,7388
7221,2618,7389
312,1473,7390
417,1039,7391
462,2079,7392
263,995,7393
772,702,7394
1166,699,7395
404,929,7396
118,578,7397
269,2235,7398
5880,888,7399
1822,348,7400
513,535,7401
282,1347,7402
375,5170,7403
1216,4358,7404
5015,32,7405
101,1348,7406
1899,708,7407
409,6252,7408
456,441,7409
522,326,7410
763,292,7411
339,1005,7412
383,3080,7413
301,332,7414
465,822,7415
1399,257,7416
263,381,7417
2037,256,7418
403,340,7419
1993,300,7420
263,261,7421
1720,329,7422
580,339,7423
283,1157,7424
4800,3214,7425
1085,257,7426
2026,299,7427
1411,2793,7428
1264,1675,7429
761,853,7430
1123,2061,7431
276,112,7432
982,767,7433
271,6731,7434
6912,6569,7435
387,270,7436
298,2834,7437
1428,1268,7438
5365,706,7439
283,2231,7440
261,1405,7441
1352,100,7442
118,1681,7443
822,1783,7444
2660,259,7445
1226,384,7446
478,386,7447
2509,277,7448
2356,112,7449
2842,377,7450
376,1812,7451
1301,428,7452
97,706,7453
1041,348,7454
444,2730,7455
283,34,7456
1374,921,7457
903,1556,7458
1711,336,7459
348,373,7460
2614,3613,7461
1285,440,7462
118,2198,7463
115,5030,7464
3775,336,7465
417,110,7466
1362,475,7467
1031,1251,7468
1831,537,7469
478,898,7470
80,290,7471
303,272,7472
485,667,7473
1778,5419,7474
1595,427,7475
924,936,7476
101,650,7477
301,1835,7478
4618,2653,7479
311,750,7480
1167,102,7481
7481,3868,7482
1328,1459,7483
494,666,7484
420,1952,7485
435,346,7486
3700,2970,7487
662,289,7488
2313,1530,7489
1480,299,7490
685,112,7491
1297,2430,7492
7492,635,7493
283,1987,7494
397,340,7495
2637,371,7496
672,119,7497
258,2602,7498
844,1169,7499
2987,256,7500
109,379,7501
78,2680,7502
2169,116,7503
299,718,7504
257,264,7505
2338,338,7506
481,2754,7507
4139,32,7508
3684,494,7509
6452,6291,7510
5295,4114,7511
575,406,7512
1263,100,7513
101,409,7514
460,507,7515
1411,384,7516
276,108,7517
1439,466,7518
337,287,7519
2224,688,7520
1009,339,7521
364,1013,7522
3742,6166,7523
1253,562,7524
530,100,7525
437,780,7526
4499,3868,7527
1912,800,7528
1036,3168,7529
2902,439,7530
6629,324,7531
3637,5137,7532
2262,380,7533
1210,1856,7534
326,5308,7535
709,346,7536
1902,1408,7537
616,2408,7538
104,273,7539
1719,4496,7540
374,747,7541
877,457,7542
1343,562,7543
270,2657,7544
791,485,7545
693,465,7546
1215,98,7547
562,2319,7548
305,606,7549
792,306,7550
463,5637,7551
426,32,7552
304,288,7553
269,1842,7554
2376,1578,7555
97,379,7556
4587,440,7557
100,407,7558
642,326,7559
397,106,7560
313,806,7561
386,1322,7562
3255,103,7563
7563,374,7564
98,611,7565
566,995,7566
726,294,7567
437,827,7568
762,3070,7569
257,661,7570
4994,562,7571
745,333,7572
767,338,7573
501,264,7574
590,786,7575
3373,1680,7576
263,320,7577
656,351,7578
7026,635,7579
5658,422,7580
1543,289,7581
2786,1187,7582
283,2130,7583
1474,1116,7584
305,862,7585
578,105,7586
638,414,7587
258,70,7588
1114,358,7589
513,495,7590
313,759,7591
399,441,7592
298,2728,7593
377,369,7594
386,2228,7595
3692,32,7596
3062,336,7597
301,1049,7598
405,282,7599
7208,1356,7600
278,414,7601
444,1196,7602
738,2014,7603
5780,578,7604
414,968,7605
269,352,7606
383,627,7607
1326,851,7608
4653,1802,7609
924,1010,7610
283,70,7611
417,1170,7612
7612,287,7613
1738,1376,7614
1452,305,7615
293,1101,7616
1189,1707,7617
118,1089,7618
1349,4404,7619
567,270,7620
1019,562,7621
966,3532,7622
2074,4158,7623
679,1597,7624
111,925,7625
343,550,7626
446,367,7627
2593,300,7628
404,2685,7629
1726,369,7630
305,497,7631
277,740,7632
270,428,7633
465,370,7634
264,657,7635
578,262,7636
1264,289,7637
303,1086,7638
2232,1879,7639
487,122,7640
518,1055,7641
373,2735,7642
77,6721,7643
2556,298,7644
1272,257,7645
2302,435,7646
374,264,7647
4791,5232,7648
278,263,7649
618,263,7650
338,695,7651
403,256,7652
112,2701,7653
726,1296,7654
382,570,7655
2854,116,7656
1250,324,7657
372,535,7658
7099,115,7659
84,86,7660
592,502,7661
3387,418,7662
1238,339,7663
1090,294,7664
1295,306,7665
728,2333,7666
114,290,7667
998,115,7668
269,2602,7669
1491,1268,7670
1282,2901,7671
291,1528,7672
1646,114,7673
270,257,7674
429,899,7675
264,475,7676
1388,326,7677
512,472,7678
104,323,7679
1423,272,7680
356,326,7681
7079,7463,7682
2886,383,7683
3813,273,7684
2325,275,7685
1195,320,7686
1279,2113,7687
812,357,7688
4697,1206,7689
276,519,7690
118,280,7691
1474,1309,7692
450,1519,7693
857,369,7694
67,345,7695
6797,1087,7696
1244,771,7697
775,116,7698
946,257,7699
318,515,7700
494,288,7701
1190,433,7702
712,972,7703
613,537,7704
122,1723,7705
1104,955,7706
613,298,7707
3621,480,7708
373,939,7709
485,817,7710
554,263,7711
2155,4589,7712
2890,259,7713
280,4324,7714
1955,358,7715
559,1274,7716
274,2332,7717
6032,303,7718
106,297,7719
4118,602,7720
1085,272,7721
887,524,7722
1469,747,7723
822,882,7724
301,1836,7725
836,2505,7726
728,3225,7727
530,1322,7728
305,270,7729
326,1617,7730
984,338,7731
1115,723,7732
1259,799,7733
1369,1655,7734
1997,1476,7735
292,3667,7736
374,1303,7737
79,299,7738
331,4749,7739
503,2030,7740
564,996,7741
275,797,7742
2052,363,7743
2218,118,7744
49,2191,7745
273,333,7746
442,272,7747
890,367,7748
316,4824,7749
294,683,7750
269,2078,7751
730,368,7752
512,368,7753
315,373,7754
430,1077,7755
414,346,7756
3716,105,7757
258,2487,7758
2376,428,7759
2229,513,7760
308,7560,7761
833,5076,7762
2012,1450,7763
1031,465,7764
104,3117,7765
364,5328,7766
111,339,7767
406,710,7768
400,1754,7769
107,97,7770
686,289,7771
724,613,7772
2020,531,7773
101,2574,7774
306,457,7775
2842,688,7776
3310,277,7777
1001,384,7778
1355,346,7779
2282,2123,7780
1693,282,7781
368,669,7782
1245,1371,7783
364,1075,7784
568,368,7785
2563,292,7786
736,306,7787
372,827,7788
404,1568,7789
2288,353,7790
338,4717,7791
1329,305,7792
358,298,7793
967,1934,7794
2520,262,7795
490,882,7796
514,270,7797
761,706,7798
306,277,7799
4255,436,7800
895,724,7801
333,346,7802
1722,257,7803
72,1480,7804
448,98,7805
4929,460,7806
108,3832,7807
2292,329,7808
890,277,7809
322,4540,7810
355,654,7811
1028,351,7812
913,441,7813
3017,2481,7814
1997,384,7815
1688,277,7816
338,2184,7817
355,280,7818
265,681,7819
437,535,7820
552,3762,7821
7236,268,7822
2338,311,7823
466,298,7824
472,2269,7825
2012,257,7826
1565,289,7827
5694,660,7828
278,274,7829
1756,524,7830
364,1337,7831
416,4548,7832
1742,936,7833
741,277,7834
472,351,7835
310,1480,7836
111,313,7837
318,405,7838
301,2134,7839
2007,257,7840
478,7636,7841
291,707,7842
1080,1934,7843
83,321,7844
1651,1327,7845
455,820,7846
98,860,7847
2919,102,7848
6409,4862,7849
1412,277,7850
728,3345,7851
758,684,7852
339,367,7853
792,263,7854
311,632,7855
928,1054,7856
2575,99,7857
807,3116,7858
2229,425,7859
7859,7432,7860
7860,488,7861
2595,288,7862
4219,4009,7863
1334,696,7864
4478,1810,7865
86,1230,7866
6707,662,7867
750,550,7868
288,346,7869
443,488,7870
1483,289,7871
115,1338,7872
732,370,7873
263,5675,7874
617,593,7875
376,488,7876
1713,321,7877
492,122,7878
3246,699,7879
1895,259,7880
883,326,7881
2666,351,7882
269,2111,7883
974,1787,7884
432,370,7885
600,5920,7886
4115,256,7887
754,267,7888
