pair0,pair1,idx
1649,4626,6027
633,350,6028
1701,5068,6029
344,3353,6030
481,3793,6031
1140,654,6032
3507,826,6033
748,520,6034
1419,115,6035
434,695,6036
119,1464,6037
2474,1118,6038
1025,650,6039
2787,280,6040
112,4109,6041
820,353,6042
291,762,6043
2420,377,6044
291,1370,6045
1352,1106,6046
1363,314,6047
283,599,6048
114,559,6049
2850,274,6050
98,275,6051
1452,101,6052
800,339,6053
1696,302,6054
3884,2854,6055
645,709,6056
995,323,6057
2246,293,6058
104,600,6059
119,2296,6060
329,1051,6061
513,270,6062
372,321,6063
2067,293,6064
419,600,6065
2045,3929,6066
471,623,6067
1792,298,6068
109,1394,6069
3935,121,6070
3337,527,6071
286,717,6072
2541,394,6073
115,500,6074
290,861,6075
1079,387,6076
285,2180,6077
396,652,6078
336,259,6079
1508,305,6080
373,3757,6081
359,1354,6082
2002,400,6083
569,366,6084
871,1959,6085
513,333,6086
415,2989,6087
3219,356,6088
889,2325,6089
79,498,6090
6090,1700,6091
2834,4230,6092
4202,701,6093
1715,1973,6094
967,406,6095
109,319,6096
428,109,6097
68,265,6098
656,1527,6099
503,2495,6100
44,334,6101
353,375,6102
503,861,6103
545,366,6104
1156,2597,6105
2888,636,6106
4664,595,6107
649,3232,6108
914,2571,6109
548,455,6110
850,297,6111
278,383,6112
1201,3037,6113
544,326,6114
1549,339,6115
270,266,6116
844,1512,6117
452,278,6118
117,106,6119
2468,302,6120
749,2405,6121
119,405,6122
388,2598,6123
1955,2880,6124
649,604,6125
106,5126,6126
613,530,6127
597,2114,6128
99,298,6129
1586,1038,6130
568,325,6131
652,2048,6132
2188,285,6133
492,292,6134
2523,588,6135
1872,559,6136
108,1424,6137
736,519,6138
1152,464,6139
2630,117,6140
1794,490,6141
117,349,6142
416,1029,6143
930,2099,6144
303,1164,6145
3741,1324,6146
281,3005,6147
379,337,6148
2475,1028,6149
486,817,6150
536,2150,6151
99,1901,6152
1080,400,6153
617,344,6154
315,653,6155
449,278,6156
369,107,6157
4366,456,6158
4835,2012,6159
303,2057,6160
1128,610,6161
751,405,6162
433,1735,6163
297,654,6164
102,359,6165
1016,266,6166
5069,1103,6167
4490,116,6168
112,384,6169
297,344,6170
3396,280,6171
4107,286,6172
111,293,6173
464,496,6174
261,448,6175
509,4787,6176
377,850,6177
332,498,6178
594,263,6179
583,1209,6180
720,3471,6181
3834,1097,6182
98,616,6183
370,898,6184
4439,1758,6185
4926,102,6186
306,1520,6187
97,313,6188
4204,796,6189
362,2543,6190
639,397,6191
5484,121,6192
3115,117,6193
521,849,6194
303,837,6195
300,726,6196
286,289,6197
428,284,6198
102,1464,6199
1290,414,6200
737,1240,6201
965,109,6202
691,1742,6203
1615,490,6204
1224,1237,6205
303,1116,6206
264,1344,6207
290,863,6208
833,392,6209
600,4260,6210
566,2703,6211
112,600,6212
1225,339,6213
1733,860,6214
323,558,6215
273,289,6216
268,386,6217
2074,1097,6218
387,1090,6219
2067,409,6220
497,389,6221
5145,103,6222
4510,377,6223
740,407,6224
321,119,6225
280,745,6226
4072,394,6227
2014,310,6228
1627,677,6229
1725,5510,6230
1687,389,6231
2470,687,6232
4994,350,6233
352,400,6234
723,3999,6235
114,268,6236
1491,84,6237
291,1964,6238
1128,1214,6239
985,103,6240
777,32,6241
2265,438,6242
99,399,6243
597,4285,6244
366,986,6245
274,375,6246
454,3111,6247
5855,259,6248
824,417,6249
288,82,6250
1198,2219,6251
44,427,6252
116,1007,6253
6253,6119,6254
3014,283,6255
396,659,6256
1414,100,6257
4821,759,6258
653,111,6259
102,1423,6260
1684,302,6261
1096,256,6262
1770,1512,6263
2551,101,6264
635,489,6265
3021,812,6266
2006,385,6267
1863,1655,6268
1990,709,6269
281,587,6270
53,32,6271
426,269,6272
2356,277,6273
262,666,6274
1189,438,6275
1567,292,6276
344,1752,6277
2235,260,6278
394,387,6279
2197,32,6280
407,291,6281
2930,1544,6282
943,1614,6283
4763,605,6284
363,260,6285
749,2212,6286
105,372,6287
1005,3124,6288
1649,1037,6289
1121,335,6290
1814,385,6291
397,1038,6292
282,316,6293
2932,535,6294
1223,2998,6295
2005,5418,6296
656,668,6297
1603,1256,6298
599,348,6299
267,952,6300
4287,1196,6301
333,284,6302
3228,3007,6303
3270,275,6304
2872,399,6305
3585,115,6306
1558,379,6307
262,1051,6308
1290,388,6309
4312,422,6310
330,111,6311
362,1108,6312
428,803,6313
1497,263,6314
1493,356,6315
652,733,6316
322,756,6317
568,3870,6318
1034,2454,6319
467,899,6320
2955,604,6321
336,305,6322
550,401,6323
481,307,6324
267,101,6325
410,805,6326
1035,1031,6327
950,1109,6328
1705,872,6329
1051,1095,6330
523,366,6331
2986,259,6332
602,397,6333
5370,3140,6334
389,390,6335
1661,1013,6336
3184,280,6337
1117,260,6338
322,415,6339
1063,302,6340
2775,5011,6341
106,2100,6342
406,285,6343
260,301,6344
577,415,6345
355,2129,6346
417,1374,6347
521,659,6348
367,3170,6349
117,327,6350
453,375,6351
5099,375,6352
119,482,6353
629,584,6354
1594,379,6355
447,851,6356
1244,850,6357
432,334,6358
313,109,6359
382,4881,6360
1167,383,6361
591,116,6362
382,1612,6363
431,298,6364
296,1511,6365
5356,299,6366
2175,116,6367
4045,1165,6368
355,3363,6369
344,2965,6370
4076,664,6371
283,325,6372
1371,118,6373
2264,297,6374
5838,699,6375
305,366,6376
2134,375,6377
2815,277,6378
3360,112,6379
912,2169,6380
307,3163,6381
811,107,6382
734,415,6383
1223,4659,6384
2230,611,6385
749,274,6386
99,1423,6387
743,472,6388
2172,569,6389
938,1512,6390
1299,109,6391
1266,262,6392
1182,555,6393
333,458,6394
2098,344,6395
373,3370,6396
838,274,6397
943,893,6398
1133,860,6399
1493,386,6400
618,1018,6401
1309,366,6402
1650,1178,6403
1104,1332,6404
577,395,6405
808,1394,6406
432,108,6407
957,1068,6408
3988,743,6409
5867,1264,6410
1019,1305,6411
647,1157,6412
591,1362,6413
433,298,6414
419,1550,6415
711,520,6416
105,541,6417
444,458,6418
430,930,6419
516,436,6420
2225,740,6421
2210,277,6422
3100,3992,6423
98,2288,6424
2409,4084,6425
297,758,6426
383,508,6427
3737,554,6428
367,281,6429
1405,1743,6430
387,441,6431
1436,966,6432
607,326,6433
512,267,6434
747,1336,6435
258,1474,6436
1056,1214,6437
764,638,6438
3408,2444,6439
2888,1375,6440
608,318,6441
5062,2100,6442
260,315,6443
610,278,6444
4621,100,6445
544,1163,6446
3703,268,6447
552,328,6448
2460,3020,6449
1044,278,6450
3050,269,6451
434,873,6452
6167,730,6453
2167,490,6454
102,1552,6455
663,423,6456
529,2128,6457
2582,409,6458
1798,285,6459
776,292,6460
551,2194,6461
291,2751,6462
6038,101,6463
109,4198,6464
2174,1237,6465
313,5001,6466
3360,3791,6467
291,2404,6468
1664,4711,6469
487,1468,6470
2874,554,6471
3428,327,6472
3351,456,6473
1924,1463,6474
907,417,6475
1937,1899,6476
99,262,6477
475,779,6478
511,3589,6479
687,350,6480
1062,5067,6481
622,116,6482
756,260,6483
5089,283,6484
2024,298,6485
4111,262,6486
770,2501,6487
99,2219,6488
1295,292,6489
2775,1505,6490
669,457,6491
370,256,6492
629,456,6493
1142,322,6494
280,1816,6495
306,1855,6496
3247,1841,6497
1803,394,6498
273,1773,6499
3296,554,6500
397,1862,6501
2906,2175,6502
568,310,6503
536,105,6504
1443,3003,6505
2200,256,6506
332,316,6507
1253,285,6508
3931,1047,6509
98,1973,6510
49,51,6511
902,1147,6512
3399,383,6513
2506,1236,6514
444,3181,6515
355,2122,6516
372,2239,6517
1282,1683,6518
442,100,6519
5022,366,6520
631,393,6521
3679,266,6522
985,344,6523
328,575,6524
991,507,6525
1922,374,6526
3928,112,6527
424,2218,6528
2475,1440,6529
549,3055,6530
1129,612,6531
106,1000,6532
2710,260,6533
332,997,6534
4265,292,6535
99,708,6536
1072,2066,6537
328,332,6538
484,276,6539
2285,377,6540
526,262,6541
600,418,6542
372,1441,6543
3428,715,6544
328,1856,6545
836,296,6546
398,539,6547
327,528,6548
552,702,6549
345,388,6550
1829,285,6551
530,1482,6552
300,443,6553
1036,310,6554
298,585,6555
301,696,6556
307,2088,6557
4081,591,6558
101,446,6559
387,720,6560
1564,862,6561
282,3726,6562
121,356,6563
2185,537,6564
316,1014,6565
657,904,6566
5420,913,6567
282,275,6568
2263,489,6569
3017,280,6570
262,726,6571
528,518,6572
2113,374,6573
599,2910,6574
535,547,6575
1000,3684,6576
1159,1525,6577
99,718,6578
330,283,6579
279,618,6580
385,282,6581
2059,280,6582
395,303,6583
112,299,6584
1775,290,6585
394,374,6586
117,5329,6587
4889,646,6588
464,693,6589
401,339,6590
1084,1329,6591
4617,3615,6592
974,314,6593
97,1725,6594
459,1344,6595
390,3105,6596
2768,3747,6597
3851,1038,6598
372,118,6599
351,327,6600
397,1984,6601
473,3750,6602
338,421,6603
3907,298,6604
512,404,6605
3787,1376,6606
1130,2438,6607
3336,385,6608
787,3118,6609
2102,270,6610
3072,1196,6611
281,101,6612
372,2377,6613
390,3426,6614
359,284,6615
873,339,6616
122,263,6617
291,1380,6618
2456,1683,6619
291,2486,6620
4708,564,6621
521,960,6622
657,101,6623
4861,311,6624
2896,443,6625
2074,1086,6626
1034,2211,6627
2565,991,6628
336,880,6629
322,593,6630
413,106,6631
800,1235,6632
316,460,6633
839,111,6634
297,752,6635
1792,302,6636
4931,642,6637
258,1344,6638
1191,1666,6639
553,2694,6640
66,2767,6641
1140,531,6642
291,2196,6643
1007,1907,6644
98,1659,6645
2878,504,6646
2813,1086,6647
5433,532,6648
115,778,6649
1939,1213,6650
413,344,6651
310,117,6652
685,260,6653
407,355,6654
600,730,6655
121,634,6656
112,386,6657
4504,715,6658
549,1094,6659
1185,121,6660
72,273,6661
1281,412,6662
475,899,6663
700,322,6664
729,4336,6665
109,1444,6666
431,317,6667
359,116,6668
2523,676,6669
2463,4450,6670
565,2018,6671
322,1609,6672
683,3318,6673
285,1307,6674
566,3252,6675
988,2419,6676
4191,575,6677
460,666,6678
443,767,6679
2285,993,6680
273,1638,6681
110,1424,6682
311,2205,6683
5944,1870,6684
2638,344,6685
6183,2248,6686
2948,381,6687
100,1614,6688
1124,1173,6689
791,1907,6690
100,532,6691
1622,2766,6692
4338,3651,6693
262,2444,6694
811,426,6695
321,2881,6696
1182,298,6697
609,2000,6698
526,270,6699
262,1006,6700
937,2575,6701
503,781,6702
323,331,6703
3934,1427,6704
1705,1053,6705
6539,860,6706
330,1420,6707
276,1801,6708
334,2854,6709
3131,260,6710
405,559,6711
110,1242,6712
108,292,6713
1452,298,6714
2718,2528,6715
368,2534,6716
889,383,6717
303,1112,6718
4357,377,6719
1034,482,6720
1455,2052,6721
315,696,6722
285,2026,6723
516,586,6724
371,121,6725
592,939,6726
1229,5977,6727
3780,5310,6728
577,374,6729
396,1909,6730
372,115,6731
502,558,6732
112,643,6733
5228,415,6734
1206,318,6735
2969,297,6736
639,530,6737
1405,826,6738
6260,418,6739
856,5234,6740
100,316,6741
566,3606,6742
1568,586,6743
1417,904,6744
5134,115,6745
997,1442,6746
300,609,6747
1436,393,6748
519,1054,6749
3816,791,6750
99,457,6751
4532,1028,6752
944,349,6753
2844,121,6754
2173,2042,6755
503,2741,6756
577,476,6757
902,1711,6758
2032,642,6759
1501,720,6760
1633,298,6761
276,1611,6762
103,871,6763
2002,1575,6764
297,531,6765
2002,319,6766
3472,584,6767
382,1319,6768
558,1322,6769
368,1380,6770
6284,278,6771
620,731,6772
4691,263,6773
3164,280,6774
533,342,6775
281,2132,6776
327,1492,6777
99,2229,6778
1026,1206,6779
429,318,6780
571,99,6781
2689,646,6782
304,4251,6783
283,330,6784
414,301,6785
3216,2513,6786
3002,922,6787
4426,1242,6788
4844,292,6789
1005,1065,6790
1923,356,6791
315,540,6792
1321,414,6793
785,418,6794
3472,933,6795
291,570,6796
98,953,6797
430,5795,6798
1414,1870,6799
2226,280,6800
2331,693,6801
310,375,6802
644,591,6803
4918,265,6804
510,318,6805
6805,955,6806
1328,283,6807
300,260,6808
2560,32,6809
931,415,6810
4210,1212,6811
1991,385,6812
1043,283,6813
3324,262,6814
2191,313,6815
1035,280,6816
685,292,6817
1146,121,6818
383,861,6819
359,98,6820
99,699,6821
1460,301,6822
2902,385,6823
341,548,6824
2301,327,6825
288,34,6826
2275,4055,6827
928,115,6828
434,603,6829
2724,262,6830
1540,278,6831
927,100,6832
454,822,6833
300,588,6834
1114,310,6835
785,292,6836
282,1672,6837
311,2581,6838
267,267,6839
1981,555,6840
1076,350,6841
297,535,6842
5267,715,6843
1199,675,6844
1720,1683,6845
306,559,6846
3787,2010,6847
336,284,6848
472,285,6849
3884,522,6850
3230,2322,6851
5763,3140,6852
1795,375,6853
1936,1743,6854
925,689,6855
485,286,6856
2717,1853,6857
908,1097,6858
1717,115,6859
2576,1327,6860
1872,2804,6861
334,1673,6862
645,2370,6863
529,899,6864
115,435,6865
544,873,6866
303,626,6867
344,326,6868
764,1937,6869
4267,466,6870
510,284,6871
323,531,6872
117,98,6873
3067,260,6874
370,541,6875
303,1570,6876
553,270,6877
1599,696,6878
571,717,6879
1516,1626,6880
1438,337,6881
432,114,6882
1254,104,6883
1664,1180,6884
927,2240,6885
341,450,6886
1156,2923,6887
6538,3805,6888
1269,979,6889
99,954,6890
1974,256,6891
903,5848,6892
5515,1215,6893
1270,280,6894
119,1168,6895
606,277,6896
1920,385,6897
1114,383,6898
579,4061,6899
115,546,6900
1337,280,6901
1720,277,6902
264,1797,6903
1802,786,6904
453,540,6905
4409,635,6906
902,323,6907
397,1474,6908
341,2319,6909
304,358,6910
352,383,6911
311,1248,6912
112,459,6913
431,1291,6914
102,933,6915
1642,375,6916
770,404,6917
2038,880,6918
1080,464,6919
692,1190,6920
2037,320,6921
415,1419,6922
495,313,6923
923,4133,6924
6924,1668,6925
627,379,6926
706,599,6927
2471,1095,6928
110,262,6929
413,1258,6930
487,1029,6931
296,103,6932
371,312,6933
889,323,6934
2130,280,6935
3679,100,6936
1133,933,6937
279,260,6938
1872,2998,6939
3288,1211,6940
5040,1447,6941
1372,611,6942
109,881,6943
419,384,6944
485,1611,6945
773,611,6946
1706,274,6947
1914,260,6948
4191,99,6949
946,1651,6950
1470,337,6951
687,263,6952
109,384,6953
270,341,6954
310,1509,6955
315,495,6956
1148,260,6957
579,3152,6958
326,4361,6959
331,1032,6960
911,446,6961
262,757,6962
4303,290,6963
3149,534,6964
1992,308,6965
74,1364,6966
526,319,6967
5890,1093,6968
477,2240,6969
368,762,6970
392,1057,6971
5339,321,6972
1695,3651,6973
1297,2558,6974
297,331,6975
1099,1688,6976
2203,285,6977
1516,302,6978
5261,534,6979
937,761,6980
1496,696,6981
1749,587,6982
3535,280,6983
119,2454,6984
363,350,6985
1648,261,6986
981,322,6987
1621,1490,6988
1187,1639,6989
112,1000,6990
610,307,6991
509,420,6992
1099,702,6993
278,773,6994
325,302,6995
1139,596,6996
3915,105,6997
506,375,6998
290,1088,6999
1682,1482,7000
108,263,7001
429,374,7002
4597,3757,7003
4210,3359,7004
835,277,7005
5581,856,7006
560,104,7007
290,548,7008
5468,479,7009
3072,4562,7010
1082,298,7011
6476,382,7012
2078,739,7013
415,1846,7014
928,1801,7015
390,1353,7016
459,265,7017
289,1821,7018
4499,1053,7019
291,975,7020
5483,2221,7021
2280,2260,7022
2775,314,7023
112,1900,7024
748,3628,7025
1874,743,7026
396,762,7027
282,1252,7028
432,100,7029
427,1348,7030
2621,4168,7031
1805,1256,7032
2337,676,7033
5817,114,7034
381,114,7035
2352,1065,7036
330,1471,7037
1786,278,7038
1452,412,7039
416,1066,7040
1573,275,7041
1566,852,7042
705,408,7043
115,1057,7044
503,2028,7045
279,1413,7046
2074,892,7047
806,2168,7048
906,115,7049
286,305,7050
432,1772,7051
1998,356,7052
2089,3570,7053
104,2436,7054
903,815,7055
848,531,7056
1124,1066,7057
121,299,7058
262,2820,7059
592,330,7060
397,963,7061
296,1611,7062
2659,627,7063
291,442,7064
6684,389,7065
119,298,7066
1195,3264,7067
112,385,7068
1839,1303,7069
359,301,7070
119,564,7071
114,273,7072
366,395,7073
342,121,7074
3662,323,7075
375,438,7076
844,450,7077
3922,563,7078
2533,292,7079
3668,627,7080
1116,337,7081
337,815,7082
285,3160,7083
4302,322,7084
455,374,7085
470,291,7086
427,2882,7087
843,5218,7088
4079,350,7089
376,292,7090
298,1420,7091
1143,3891,7092
3038,1385,7093
1869,285,7094
2152,422,7095
2743,1866,7096
117,689,7097
452,2415,7098
755,298,7099
4069,1339,7100
344,470,7101
390,2428,7102
1584,1308,7103
602,374,7104
1247,2133,7105
1320,280,7106
2599,2958,7107
295,405,7108
1530,120,7109
279,115,7110
683,1867,7111
1293,1459,7112
380,587,7113
5971,121,7114
108,277,7115
1716,377,7116
1922,109,7117
568,359,7118
2238,1534,7119
3064,266,7120
571,101,7121
283,285,7122
661,394,7123
368,656,7124
439,1892,7125
281,482,7126
383,2388,7127
2516,115,7128
607,656,7129
303,1063,7130
338,816,7131
953,4669,7132
1959,1459,7133
2598,2070,7134
2906,2326,7135
3192,730,7136
2561,331,7137
104,2678,7138
5415,320,7139
5870,283,7140
2949,846,7141
485,1441,7142
549,1274,7143
763,375,7144
317,1506,7145
1646,1550,7146
1090,733,7147
944,1626,7148
3687,612,7149
998,2344,7150
1904,285,7151
368,691,7152
499,508,7153
323,994,7154
507,2094,7155
1737,776,7156
3474,299,7157
1235,1476,7158
264,1866,7159
118,924,7160
475,1619,7161
1269,259,7162
2165,754,7163
545,415,7164
313,5254,7165
5255,766,7166
258,105,7167
1221,5450,7168
2829,715,7169
383,390,7170
6608,1810,7171
2936,5348,7172
105,1905,7173
2131,384,7174
309,97,7175
602,1173,7176
351,346,7177
45,262,7178
344,2537,7179
4612,100,7180
1712,3075,7181
2723,112,7182
105,80,7183
838,573,7184
2373,280,7185
987,299,7186
264,3726,7187
2938,262,7188
644,990,7189
729,1202,7190
1624,263,7191
403,3180,7192
751,917,7193
58,3129,7194
112,3747,7195
1046,1751,7196
4015,1427,7197
778,1561,7198
439,1859,7199
433,386,7200
106,362,7201
1371,510,7202
315,4790,7203
3086,699,7204
2835,32,7205
5474,394,7206
2030,1552,7207
329,3753,7208
388,5706,7209
98,505,7210
3626,3326,7211
997,270,7212
522,1003,7213
1189,1088,7214
364,1303,7215
105,1320,7216
3227,349,7217
275,118,7218
427,445,7219
2596,387,7220
3014,2066,7221
673,116,7222
2959,295,7223
1273,310,7224
3295,377,7225
2455,278,7226
315,349,7227
551,338,7228
1638,107,7229
1872,263,7230
2555,412,7231
4408,269,7232
415,815,7233
1012,322,7234
746,298,7235
6507,1398,7236
714,2294,7237
71,1344,7238
1140,401,7239
955,277,7240
5499,350,7241
1995,1260,7242
760,3595,7243
291,946,7244
1067,1659,7245
103,305,7246
1376,418,7247
341,34,7248
344,2772,7249
4827,1326,7250
746,260,7251
1006,2344,7252
4124,103,7253
285,3165,7254
303,758,7255
599,1943,7256
550,502,7257
2769,1855,7258
262,674,7259
473,2921,7260
969,406,7261
117,1731,7262
1233,1315,7263
100,522,7264
2874,439,7265
409,366,7266
104,384,7267
44,1011,7268
1007,609,7269
281,451,7270
992,951,7271
273,110,7272
4011,278,7273
1883,260,7274
415,743,7275
1049,757,7276
78,279,7277
723,1490,7278
381,490,7279
3035,1047,7280
112,1309,7281
931,2133,7282
874,5660,7283
610,861,7284
75,4729,7285
503,659,7286
764,577,7287
3331,1178,7288
44,3830,7289
771,310,7290
339,1033,7291
1130,407,7292
368,1707,7293
99,1003,7294
2761,637,7295
475,994,7296
576,109,7297
2035,757,7298
101,356,7299
326,669,7300
107,426,7301
2549,366,7302
2179,1963,7303
433,284,7304
1232,285,7305
111,120,7306
450,502,7307
824,762,7308
1584,614,7309
1709,6401,7310
2263,5274,7311
1647,326,7312
1830,693,7313
617,262,7314
1432,461,7315
2547,1013,7316
6254,105,7317
109,1945,7318
398,3333,7319
1089,263,7320
115,647,7321
782,642,7322
99,421,7323
330,303,7324
374,1563,7325
981,114,7326
729,4348,7327
292,297,7328
415,3061,7329
925,1928,7330
3896,263,7331
3380,752,7332
2511,588,7333
310,368,7334
3538,465,7335
344,2843,7336
805,670,7337
417,2800,7338
1032,385,7339
262,4243,7340
690,280,7341
1963,269,7342
1079,336,7343
2460,517,7344
310,786,7345
2868,555,7346
1147,650,7347
303,2196,7348
1347,4901,7349
629,596,7350
3046,3147,7351
834,455,7352
1143,464,7353
544,1078,7354
491,338,7355
1498,636,7356
514,278,7357
1646,263,7358
2852,377,7359
6599,1239,7360
1312,275,7361
1665,835,7362
6302,111,7363
2021,965,7364
117,99,7365
491,2619,7366
6613,2132,7367
1703,323,7368
1700,2234,7369
631,1305,7370
435,2851,7371
117,299,7372
774,1344,7373
1883,2558,7374
1237,4379,7375
429,426,7376
4107,307,7377
99,373,7378
419,709,7379
957,1859,7380
4382,892,7381
1082,469,7382
97,4109,7383
258,263,7384
2857,554,7385
597,1235,7386
5273,554,7387
2666,1327,7388
1634,285,7389
478,338,7390
2203,517,7391
4923,840,7392
411,2445,7393
5277,1732,7394
352,713,7395
329,6477,7396
296,273,7397
2045,3661,7398
2518,256,7399
439,3054,7400
100,559,7401
5447,101,7402
927,1123,7403
303,3623,7404
739,1566,7405
283,604,7406
291,1815,7407
1099,310,7408
546,527,7409
97,7212,7410
355,906,7411
553,445,7412
1153,3973,7413
2179,685,7414
100,505,7415
750,392,7416
372,259,7417
426,338,7418
3521,394,7419
1008,263,7420
848,502,7421
3033,2010,7422
3594,1755,7423
1714,290,7424
4025,262,7425
484,2213,7426
5095,334,7427
1430,407,7428
552,297,7429
426,121,7430
476,291,7431
566,2529,7432
302,388,7433
801,2664,7434
2891,100,7435
504,2499,7436
655,757,7437
323,442,7438
706,844,7439
1868,328,7440
1166,2224,7441
813,4802,7442
325,418,7443
1189,278,7444
450,285,7445
760,548,7446
4649,97,7447
6210,327,7448
3452,1363,7449
396,1396,7450
892,1310,7451
773,3707,7452
2060,652,7453
2626,663,7454
5616,1531,7455
298,494,7456
1600,1103,7457
102,350,7458
6364,319,7459
896,427,7460
333,296,7461
509,358,7462
1044,691,7463
98,1277,7464
4991,618,7465
1760,285,7466
390,406,7467
500,263,7468
538,499,7469
1691,1242,7470
3324,101,7471
435,442,7472
5625,73,7473
333,260,7474
572,2018,7475
1890,277,7476
482,318,7477
447,1160,7478
296,299,7479
509,263,7480
787,5203,7481
4705,287,7482
552,310,7483
4169,393,7484
839,1569,7485
416,1468,7486
700,4395,7487
1668,750,7488
3277,292,7489
306,483,7490
2895,763,7491
460,586,7492
396,1164,7493
4976,500,7494
1280,305,7495
367,6094,7496
602,389,7497
1685,314,7498
398,1945,7499
3847,292,7500
550,545,7501
765,338,7502
109,4722,7503
1983,688,7504
3153,269,7505
5962,3175,7506
296,259,7507
1355,458,7508
738,412,7509
916,105,7510
1851,274,7511
303,1396,7512
118,310,7513
2206,1843,7514
321,862,7515
2097,394,7516
774,3936,7517
390,2772,7518
334,483,7519
2008,609,7520
4580,112,7521
267,2466,7522
1728,2434,7523
667,1088,7524
296,394,7525
3172,105,7526
1227,6550,7527
1552,260,7528
2440,320,7529
368,1396,7530
1574,3953,7531
269,438,7532
647,4888,7533
292,1163,7534
7301,6217,7535
1293,772,7536
859,108,7537
303,2049,7538
1538,520,7539
1696,260,7540
2789,297,7541
476,355,7542
296,256,7543
275,4716,7544
398,2308,7545
97,335,7546
281,2454,7547
318,326,7548
1224,263,7549
2905,298,7550
415,477,7551
291,1983,7552
864,1336,7553
337,812,7554
552,397,7555
558,664,7556
801,73,7557
261,1449,7558
307,109,7559
112,363,7560
685,334,7561
5990,405,7562
411,881,7563
311,1228,7564
1700,6932,7565
1549,406,7566
387,417,7567
108,319,7568
6751,7335,7569
813,1027,7570
5138,4048,7571
257,85,7572
2562,285,7573
1002,502,7574
389,1053,7575
1594,566,7576
1962,415,7577
567,2106,7578
83,116,7579
5435,592,7580
6580,262,7581
99,3501,7582
1293,517,7583
746,1319,7584
414,337,7585
603,638,7586
774,2662,7587
112,298,7588
503,863,7589
336,308,7590
301,2297,7591
1019,329,7592
800,779,7593
475,838,7594
484,3103,7595
2102,767,7596
467,652,7597
2544,317,7598
1331,292,7599
1652,1196,7600
553,2015,7601
396,1453,7602
2458,278,7603
283,1271,7604
450,548,7605
2223,260,7606
1616,5888,7607
2797,1316,7608
3583,1334,7609
386,121,7610
99,2481,7611
366,804,7612
285,2165,7613
1567,412,7614
1835,1644,7615
4912,759,7616
97,1118,7617
111,426,7618
355,819,7619
2862,266,7620
314,1507,7621
942,263,7622
4852,275,7623
1632,1867,7624
504,1240,7625
1304,1509,7626
3869,452,7627
504,1476,7628
423,861,7629
702,1593,7630
102,408,7631
312,449,7632
1218,319,7633
1768,323,7634
1335,387,7635
6324,270,7636
32,2174,7637
517,720,7638
765,1168,7639
119,1013,7640
2101,7012,7641
3430,446,7642
1192,720,7643
4101,6821,7644
1075,308,7645
398,3268,7646
81,117,7647
1426,422,7648
464,427,7649
852,355,7650
302,379,7651
2420,299,7652
398,4866,7653
313,112,7654
765,394,7655
383,2741,7656
411,3007,7657
2938,344,7658
3046,328,7659
303,1815,7660
322,545,7661
674,394,7662
2310,337,7663
883,1071,7664
1342,1440,7665
855,5490,7666
835,3004,7667
452,720,7668
264,1209,7669
3801,298,7670
280,1024,7671
3818,299,7672
836,386,7673
1897,4240,7674
331,122,7675
1229,3843,7676
645,1391,7677
4652,2922,7678
398,1239,7679
384,100,7680
432,1323,7681
1056,290,7682
5820,5293,7683
2111,256,7684
1155,1319,7685
831,641,7686
2369,290,7687
264,2229,7688
292,326,7689
3640,260,7690
384,298,7691
1951,349,7692
583,1213,7693
5201,469,7694
2840,360,7695
4879,465,7696
764,4451,7697
602,330,7698
291,1708,7699
992,502,7700
427,2483,7701
397,3114,7702
592,274,7703
946,1889,7704
104,772,7705
4808,5302,7706
2098,3806,7707
7461,2790,7708
1405,1354,7709
892,1018,7710
1238,776,7711
1131,2139,7712
485,538,7713
1592,292,7714
102,661,7715
286,633,7716
4482,418,7717
3807,366,7718
780,7068,7719
1350,1704,7720
119,317,7721
434,1192,7722
2960,3030,7723
1019,2312,7724
101,256,7725
585,695,7726
1450,461,7727
2117,302,7728
283,1278,7729
2216,1003,7730
785,279,7731
585,326,7732
434,1422,7733
2565,280,7734
379,720,7735
995,650,7736
111,1180,7737
2335,100,7738
1994,302,7739
1203,105,7740
552,2916,7741
4421,389,7742
958,866,7743
1037,476,7744
6661,118,7745
2254,4078,7746
348,355,7747
471,523,7748
286,598,7749
7749,103,7750
279,346,7751
750,426,7752
2177,1812,7753
105,1157,7754
1712,6707,7755
667,570,7756
269,379,7757
533,7510,7758
600,2807,7759
1341,1073,7760
286,483,7761
6395,2929,7762
3711,917,7763
303,654,7764
292,1048,7765
556,642,7766
3543,1447,7767
544,344,7768
118,515,7769
566,3255,7770
411,3846,7771
111,284,7772
2248,459,7773
424,822,7774
948,982,7775
72,7526,7776
4284,280,7777
780,1747,7778
477,115,7779
705,358,7780
3549,397,7781
794,4168,7782
4662,1053,7783
1510,2417,7784
3077,1289,7785
297,470,7786
4857,1699,7787
328,284,7788
605,2077,7789
99,359,7790
456,297,7791
321,498,7792
316,1789,7793
110,117,7794
522,3127,7795
2936,3661,7796
413,282,7797
3304,366,7798
359,103,7799
112,262,7800
1139,642,7801
58,1403,7802
115,597,7803
444,322,7804
399,458,7805
529,818,7806
2148,2319,7807
384,266,7808
2814,292,7809
316,485,7810
2468,469,7811
526,930,7812
1292,1547,7813
972,5227,7814
942,2367,7815
754,406,7816
462,626,7817
3722,298,7818
571,118,7819
886,476,7820
65,402,7821
7135,418,7822
1748,274,7823
